order_id,region_id,city,courier_id,lng,lat,aoi_id,aoi_type,accept_time,accept_gps_time,accept_gps_lng,accept_gps_lat,delivery_time,delivery_gps_time,delivery_gps_lng,delivery_gps_lat,ds,distance,delivery_duration,traffic_level,weather_condition,predicted_risk,risk_probability
2790402,31,Jilin,435,126.55943,43.85945,34936,14,08-26 08:47:00,08-26 08:47:00,126.5662,43.87063,08-26 13:29:00,08-26 13:29:00,126.55974,43.8587,826,1.4240654370389605,282.0,5,1,High,0.83
4304807,31,Jilin,435,126.56027,43.85797,34936,14,10-02 08:06:00,10-02 08:06:00,126.56614,43.87078,10-02 12:17:00,10-02 12:17:00,126.55678,43.85971,1002,1.4416128375292792,251.0,1,1,Low,0.71
4502239,31,Jilin,435,126.55957,43.85936,34936,14,08-08 08:10:00,08-08 08:10:00,126.56613,43.87062,08-08 14:19:00,08-08 14:19:00,126.55901,43.861,808,1.212457421372615,369.0,2,1,Medium,0.86
3686851,31,Jilin,435,126.55913,43.86011,34936,14,06-30 09:06:00,06-30 09:06:00,126.56624,43.87099,06-30 12:13:00,06-30 12:13:00,126.55877,43.86107,630,1.2551289354215567,187.0,1,1,Low,0.71
3022657,31,Jilin,435,126.55954,43.86029,34936,14,09-07 08:52:00,09-07 08:52:00,126.56616,43.87089,09-07 14:56:00,09-07 14:56:00,126.55962,43.86058,907,1.2606210239926572,364.0,2,2,Medium,0.94
3457763,31,Jilin,435,126.55799,43.86042,34936,14,07-25 07:54:00,07-25 07:54:00,126.5661,43.87069,07-25 11:46:00,07-25 11:46:00,126.55463,43.86057,725,1.4532069853855076,232.0,5,1,High,0.83
2954553,31,Jilin,435,126.55895,43.86059,34936,14,09-22 07:41:00,09-22 07:41:00,126.56604,43.87089,09-22 12:01:00,09-22 12:01:00,126.55491,43.86065,922,1.4465929257682784,260.0,4,1,Medium,0.76
2385008,31,Jilin,435,126.55986,43.86072,34936,14,05-18 08:42:00,05-18 08:42:00,126.56616,43.87081,05-18 14:32:00,05-18 14:32:00,126.55854,43.86152,518,1.2001072483512116,350.0,3,0,Low,0.83
4269125,31,Jilin,435,126.55915,43.86019,34936,14,07-04 08:02:00,07-04 08:02:00,126.56602,43.87071,07-04 11:13:00,07-04 11:13:00,126.56007,43.86014,704,1.26843640170075,191.0,1,2,Medium,0.91
4439631,31,Jilin,435,126.55957,43.85942,34936,14,06-10 08:06:00,06-10 08:06:00,126.56616,43.87069,06-10 11:40:00,06-10 11:40:00,126.55267,43.85791,610,1.7857941890019438,214.0,5,1,High,0.83
938717,31,Jilin,435,126.55962,43.86023,34936,14,09-17 08:26:00,09-17 08:26:00,126.56618,43.87062,09-17 13:10:00,09-17 13:10:00,126.55371,43.86341,917,1.2814397457374858,284.0,4,2,High,0.93
3538297,31,Jilin,435,126.55991,43.85868,34936,14,05-30 08:52:00,05-30 08:52:00,126.56604,43.87075,05-30 13:26:00,05-30 13:26:00,126.552,43.85762,530,1.8435044283150441,274.0,5,0,Medium,0.98
801572,31,Jilin,435,126.55951,43.86034,34936,14,06-08 08:34:00,06-08 08:34:00,126.56606,43.87073,06-08 13:05:00,06-08 13:05:00,126.55991,43.86047,608,1.242836505921905,271.0,1,0,Low,0.95
3673525,31,Jilin,435,126.55928,43.85839,34936,14,06-01 07:41:00,06-01 07:41:00,126.56592,43.87078,06-01 12:37:00,06-01 12:37:00,126.54982,43.86185,601,1.6284550268608065,296.0,3,1,Medium,0.72
1480898,31,Jilin,435,126.55975,43.85978,34936,14,08-10 08:00:00,08-10 08:00:00,126.56614,43.87082,08-10 11:28:00,08-10 11:28:00,126.55982,43.85986,810,1.319821456125578,208.0,5,1,High,0.83
264605,31,Jilin,435,126.55973,43.86005,34936,14,06-06 08:45:00,06-06 08:45:00,126.56605,43.87134,06-06 10:54:00,06-06 10:54:00,126.55927,43.86076,606,1.2959344387383456,129.0,2,1,Medium,0.86
1837457,31,Jilin,435,126.55952,43.85934,34936,14,08-27 09:09:00,08-27 09:09:00,126.56616,43.87089,08-27 14:35:00,08-27 14:35:00,126.5595,43.85931,827,1.3939451804199188,326.0,4,1,Medium,0.76
684875,31,Jilin,435,126.55954,43.86022,34936,14,06-27 16:26:00,06-27 16:26:00,126.566,43.87084,06-27 16:38:00,06-27 16:38:00,126.56606,43.87063,627,0.023841119425085905,12.0,5,0,Medium,0.91
751752,31,Jilin,435,126.5585,43.86113,34936,14,07-18 08:07:00,07-18 08:07:00,126.56622,43.87085,07-18 11:49:00,07-18 11:49:00,126.55845,43.86104,718,1.2561444249646543,222.0,4,2,High,0.93
178729,31,Jilin,435,126.55821,43.86021,34936,14,08-15 07:35:00,08-15 07:35:00,126.56601,43.87064,08-15 12:21:00,08-15 12:21:00,126.55769,43.86017,815,1.3417432119390946,286.0,2,1,Medium,0.86
395124,31,Jilin,435,126.5598,43.86014,34936,14,08-30 09:20:00,08-30 09:20:00,126.56609,43.87071,08-30 13:51:00,08-30 13:51:00,126.55996,43.8601,830,1.278037882957947,271.0,3,2,High,0.86
4370071,31,Jilin,435,126.55798,43.86043,34936,14,07-24 07:56:00,07-24 07:56:00,126.56604,43.87077,07-24 12:19:00,07-24 12:19:00,126.55767,43.86069,724,1.3063458342537477,263.0,3,1,Medium,0.71
353117,31,Jilin,435,126.55921,43.85773,34936,14,09-28 08:22:00,09-28 08:22:00,126.56604,43.8708,09-28 13:21:00,09-28 13:21:00,126.55903,43.85802,928,1.528160338993502,299.0,2,1,Medium,0.86
3041715,31,Jilin,435,126.55941,43.85949,34936,14,08-25 09:08:00,08-25 09:08:00,126.56605,43.87065,08-25 16:15:00,08-25 16:15:00,126.56015,43.85943,825,1.3342592578433095,427.0,4,0,Medium,0.9
242629,31,Jilin,435,126.5602,43.85796,34936,14,09-23 07:53:00,09-23 07:53:00,126.56601,43.8708,09-23 15:04:00,09-23 15:04:00,126.56595,43.87076,923,0.006551007004525509,431.0,5,1,High,0.83
4160397,31,Jilin,435,126.55849,43.86114,34936,14,07-26 07:58:00,07-26 07:58:00,126.56605,43.87117,07-26 11:53:00,07-26 11:53:00,126.55936,43.86213,726,1.1393260594128687,235.0,2,1,Medium,0.86
3007154,31,Jilin,435,126.55953,43.85949,34936,14,08-22 07:48:00,08-22 07:48:00,126.56595,43.87086,08-22 10:51:00,08-22 10:51:00,126.55972,43.85945,822,1.3635014957754439,183.0,1,1,Low,0.71
2718959,31,Jilin,435,126.5588,43.86088,34936,14,07-15 07:52:00,07-15 07:52:00,126.56601,43.8707,07-15 11:36:00,07-15 11:36:00,126.56031,43.86053,715,1.2196871764876585,224.0,4,0,Medium,0.9
957703,31,Jilin,435,126.55974,43.86004,34936,14,05-16 09:10:00,05-16 09:10:00,126.56608,43.87125,05-16 11:25:00,05-16 11:25:00,126.55878,43.86173,516,1.2095707578608506,135.0,3,2,High,0.86
4498658,31,Jilin,435,126.5592,43.8601,34936,14,06-09 08:32:00,06-09 08:32:00,126.56605,43.87117,06-09 14:20:00,06-09 14:20:00,126.55974,43.8608,609,1.2591704656035836,348.0,2,0,Low,0.91
4200037,31,Jilin,435,126.5596,43.85818,34936,14,05-27 08:08:00,05-27 08:08:00,126.56603,43.87083,05-27 10:36:00,05-27 10:36:00,126.56027,43.85827,527,1.4709694355338243,148.0,3,1,Medium,0.71
2790502,31,Jilin,435,126.55982,43.86077,34936,14,09-28 08:23:00,09-28 08:23:00,126.56616,43.8708,09-28 12:59:00,09-28 12:59:00,126.56106,43.86195,928,1.0656279581155719,276.0,4,1,Medium,0.76
3328784,31,Jilin,435,126.55983,43.86009,34936,14,09-21 09:05:00,09-21 09:05:00,126.56604,43.87072,09-21 13:53:00,09-21 13:53:00,126.55994,43.86034,921,1.2535272622973743,288.0,3,1,Medium,0.71
2649731,31,Jilin,435,126.55903,43.85861,34936,14,08-05 08:11:00,08-05 08:11:00,126.56612,43.8707,08-05 12:50:00,08-05 12:50:00,126.56315,43.86242,805,0.9509819045948505,279.0,2,2,Medium,0.94
1197283,31,Jilin,435,126.5592,43.85963,34936,14,09-23 07:45:00,09-23 07:45:00,126.56608,43.87075,09-23 12:17:00,09-23 12:17:00,126.55942,43.85971,923,1.338676334403327,272.0,4,2,High,0.93
1944505,31,Jilin,435,126.55982,43.85864,34936,14,06-28 10:55:00,06-28 10:55:00,126.55691,43.85904,06-28 14:11:00,06-28 14:11:00,126.56627,43.87068,628,1.4960973068386956,196.0,1,1,Low,0.71
1804788,31,Jilin,435,126.5593,43.85829,34936,14,06-29 09:18:00,06-29 09:18:00,126.56605,43.87114,06-29 13:39:00,06-29 13:39:00,126.55898,43.85832,629,1.5340669098106539,261.0,2,1,Medium,0.86
524091,31,Jilin,435,126.55953,43.86026,34936,14,06-29 11:57:00,06-29 11:57:00,126.55971,43.86035,06-29 12:01:00,06-29 12:01:00,126.55941,43.86051,629,0.029917337593044355,4.0,5,2,High,0.98
1073244,31,Jilin,435,126.55989,43.86001,34936,14,07-09 08:05:00,07-09 08:05:00,126.56598,43.87079,07-09 11:49:00,07-09 11:49:00,126.5598,43.85942,709,1.3578963264176749,224.0,2,0,Low,0.91
3038944,31,Jilin,435,126.55842,43.8611,34936,14,07-24 07:53:00,07-24 07:53:00,126.56601,43.87075,07-24 12:24:00,07-24 12:24:00,126.55863,43.86098,724,1.2370299790960275,271.0,4,0,Medium,0.9
1697791,31,Jilin,435,126.55944,43.85937,34936,14,09-11 08:33:00,09-11 08:33:00,126.56606,43.87066,09-11 17:04:00,09-11 17:04:00,126.55671,43.86697,911,0.8544870731101671,511.0,2,2,Medium,0.94
455697,31,Jilin,4609,126.5595,43.85942,34936,14,06-18 12:22:00,06-18 12:22:00,126.56593,43.87077,06-18 13:44:00,06-18 13:44:00,126.55987,43.85966,618,1.3274692674721613,82.0,1,2,Medium,0.95
4367635,31,Jilin,4609,126.55966,43.86024,34936,14,06-18 08:27:00,06-18 08:27:00,126.56594,43.87072,06-18 10:00:00,06-18 10:00:00,126.55962,43.86046,618,1.248305666520535,93.0,1,1,Low,0.74
4351633,31,Jilin,4609,126.55899,43.85977,34936,14,06-18 12:18:00,06-18 12:18:00,126.56591,43.87117,06-18 13:54:00,06-18 13:54:00,126.55845,43.85985,618,1.3935783204867467,96.0,5,2,High,0.98
2353410,31,Jilin,949,126.58769,43.85194,35007,14,08-25 09:08:00,08-25 09:08:00,126.56602,43.87101,08-25 12:35:00,08-25 12:35:00,126.59209,43.85273,825,2.915508562970577,207.0,3,2,High,0.89
1638562,31,Jilin,435,126.55951,43.85779,35294,14,09-30 08:16:00,09-30 08:16:00,126.56612,43.87074,09-30 13:09:00,09-30 13:09:00,126.56009,43.85843,930,1.4516663346223868,293.0,4,1,Medium,0.76
319058,31,Jilin,949,126.58017,43.84563,35429,14,06-17 13:20:00,06-17 13:20:00,126.56618,43.87112,06-17 17:13:00,06-17 17:13:00,126.59348,43.85007,617,3.2045843189375827,233.0,4,2,High,0.95
3971614,31,Jilin,949,126.58008,43.84556,35429,14,06-11 09:03:00,06-11 09:03:00,126.56603,43.87113,06-11 12:30:00,06-11 12:30:00,126.59357,43.85003,611,3.221804353360564,207.0,3,1,Medium,0.74
123447,31,Jilin,949,126.58013,43.8456,35429,14,08-05 07:53:00,08-05 07:53:00,126.566,43.87114,08-05 11:11:00,08-05 11:11:00,126.59358,43.84981,805,3.242664797636163,198.0,1,0,Low,0.95
546670,31,Jilin,949,126.58011,43.84557,35429,14,07-30 13:12:00,07-30 13:12:00,126.56613,43.87103,07-30 16:31:00,07-30 16:31:00,126.59353,43.85001,730,3.2076360154508783,199.0,1,0,Low,0.95
2641830,31,Jilin,949,126.58003,43.84568,35429,14,05-19 08:46:00,05-19 08:46:00,126.56615,43.87136,05-19 12:21:00,05-19 12:21:00,126.5935,43.84998,519,3.23419802162471,215.0,2,0,Low,0.91
414839,31,Jilin,1558,126.58127,43.8456,35429,14,10-14 08:07:00,10-14 08:07:00,126.56609,43.87114,10-14 16:24:00,10-14 16:24:00,126.56602,43.87078,1014,0.040421540180343815,497.0,5,1,High,0.83
4158431,31,Jilin,1558,126.58057,43.84562,35429,14,10-12 09:16:00,10-12 09:16:00,126.56614,43.87071,10-12 15:57:00,10-12 15:57:00,126.56625,43.87077,1012,0.01105728346127407,401.0,5,0,Medium,0.97
2823030,31,Jilin,4849,126.58056,43.84562,35429,14,08-29 13:27:00,08-29 13:27:00,126.56616,43.8708,08-29 15:32:00,08-29 15:32:00,126.58177,43.84561,829,3.0679056565278358,125.0,5,0,Medium,0.98
1740589,31,Jilin,4849,126.58123,43.84556,35429,14,08-30 08:52:00,08-30 08:52:00,126.56625,43.87098,08-30 12:48:00,08-30 12:48:00,126.58162,43.84536,830,3.103931217093206,236.0,2,1,Medium,0.9
1994375,31,Jilin,4849,126.58103,43.84546,35429,14,09-20 08:33:00,09-20 08:33:00,126.56626,43.87097,09-20 14:36:00,09-20 14:36:00,126.58167,43.84527,920,3.1133694353491994,363.0,5,1,High,0.83
519102,31,Jilin,4849,126.57983,43.84553,35429,14,08-29 13:27:00,08-29 13:27:00,126.56609,43.87076,08-29 15:24:00,08-29 15:24:00,126.57983,43.8458,829,2.9860679170540454,117.0,3,0,Low,0.82
4427379,31,Jilin,4849,126.58125,43.84566,35429,14,07-20 07:14:00,07-20 07:14:00,126.56613,43.87075,07-20 11:07:00,07-20 11:07:00,126.58016,43.84455,720,3.122942666051233,233.0,2,0,Low,0.91
1705990,31,Jilin,4849,126.58011,43.84553,35429,14,07-30 08:23:00,07-30 08:23:00,126.5661,43.87081,07-30 12:38:00,07-30 12:38:00,126.58386,43.84621,730,3.083832704809175,255.0,3,0,Low,0.82
3602453,31,Jilin,4849,126.58064,43.84558,35429,14,07-24 07:42:00,07-24 07:42:00,126.56615,43.87073,07-24 12:17:00,07-24 12:17:00,126.58064,43.8458,724,3.0056951646369154,275.0,2,2,Medium,0.97
293716,31,Jilin,4849,126.5798,43.84554,35429,14,08-03 07:43:00,08-03 07:43:00,126.56601,43.87078,08-03 13:13:00,08-03 13:13:00,126.58108,43.84534,803,3.0760447750723356,330.0,5,1,High,0.83
337672,31,Jilin,4849,126.57959,43.84545,35429,14,05-16 09:28:00,05-16 09:28:00,126.56591,43.87111,05-16 11:24:00,05-16 11:24:00,126.57702,43.84542,516,2.9922617372626314,116.0,3,1,Medium,0.75
2171606,31,Jilin,4849,126.58065,43.84559,35429,14,07-19 07:37:00,07-19 07:37:00,126.56602,43.871,07-19 10:36:00,07-19 10:36:00,126.58107,43.84634,719,2.9958265234694097,179.0,3,1,Medium,0.74
615908,31,Jilin,4849,126.57975,43.84557,35429,14,07-13 07:45:00,07-13 07:45:00,126.56607,43.87078,07-13 10:54:00,07-13 10:54:00,126.58005,43.84549,713,3.027277034747405,189.0,3,1,Medium,0.74
501873,31,Jilin,4849,126.58105,43.84546,35429,14,09-15 07:45:00,09-15 07:45:00,126.56623,43.87113,09-15 13:10:00,09-15 13:10:00,126.58213,43.84272,915,3.406587592704223,325.0,2,0,Low,0.91
462650,31,Jilin,4849,126.58121,43.84567,35429,14,07-12 11:22:00,07-12 11:22:00,126.56624,43.87107,07-12 14:38:00,07-12 14:38:00,126.58126,43.84617,712,3.01931217509562,196.0,4,1,Medium,0.75
524808,31,Jilin,4849,126.58147,43.84579,35429,14,05-27 08:50:00,05-27 08:50:00,126.56619,43.87116,05-27 09:50:00,05-27 09:50:00,126.58113,43.84526,527,3.1191289148854766,60.0,5,2,High,1.0
3413583,31,Jilin,4849,126.58144,43.84586,35429,14,09-27 08:12:00,09-27 08:12:00,126.56614,43.87109,09-27 14:53:00,09-27 14:53:00,126.58164,43.84582,927,3.0724494288902697,401.0,3,2,High,0.89
2987886,31,Jilin,4849,126.58057,43.84563,35429,14,07-29 08:09:00,07-29 08:09:00,126.56603,43.87103,07-29 13:15:00,07-29 13:15:00,126.58176,43.84519,729,3.1378885373586365,306.0,4,0,Medium,0.91
192951,31,Jilin,4849,126.58159,43.8458,35429,14,08-19 11:02:00,08-19 11:02:00,126.58217,43.8466,08-19 11:03:00,08-19 11:03:00,126.58175,43.84573,819,0.10243530012184376,1.0,5,0,Medium,0.89
521307,31,Jilin,4849,126.58052,43.84563,35429,14,08-13 08:28:00,08-13 08:28:00,126.5663,43.87097,08-13 14:30:00,08-13 14:30:00,126.58067,43.84563,813,3.044137954971735,362.0,5,1,High,0.83
1834403,31,Jilin,4849,126.58053,43.84559,35429,14,08-11 09:23:00,08-11 09:23:00,126.56626,43.87094,08-11 15:14:00,08-11 15:14:00,126.5776,43.84153,811,3.3942919297248695,351.0,3,0,Low,0.82
3360930,31,Jilin,4849,126.57993,43.84561,35429,14,09-21 09:24:00,09-21 09:24:00,126.56621,43.871,09-21 12:32:00,09-21 12:32:00,126.57995,43.84542,921,3.050252069218905,188.0,3,0,Low,0.82
3234759,31,Jilin,4849,126.58068,43.84557,35429,14,07-07 07:47:00,07-07 07:47:00,126.56617,43.87067,07-07 09:16:00,07-07 09:16:00,126.57534,43.84291,707,3.1731287852257686,89.0,2,0,Low,0.98
3972087,31,Jilin,4849,126.5815,43.84588,35429,14,08-19 08:06:00,08-19 08:06:00,126.56623,43.87104,08-19 10:38:00,08-19 10:38:00,126.58175,43.84566,819,3.0842870989073963,152.0,4,2,High,0.95
23397,31,Jilin,4849,126.58107,43.84548,35429,14,08-22 08:59:00,08-22 08:59:00,126.56609,43.87071,08-22 11:55:00,08-22 11:55:00,126.58198,43.84516,822,3.1136169538166594,176.0,4,1,Medium,0.75
621931,31,Jilin,4849,126.58152,43.84586,35429,14,09-09 08:30:00,09-09 08:30:00,126.56629,43.871,09-09 11:07:00,09-09 11:07:00,126.58168,43.84584,909,3.0576977550944737,157.0,3,0,Low,0.82
1933422,31,Jilin,4849,126.57946,43.84543,35429,14,06-13 09:46:00,06-13 09:46:00,126.56607,43.87101,06-13 13:53:00,06-13 13:53:00,126.57983,43.84553,613,3.040466860298025,247.0,5,1,High,0.83
1637925,31,Jilin,152,126.56358,43.88164,35440,14,06-06 12:39:00,06-06 12:39:00,126.5662,43.87092,06-06 13:26:00,06-06 13:26:00,126.56433,43.88171,606,1.209119508473587,47.0,3,1,Medium,0.91
4465082,31,Jilin,435,126.55911,43.88133,35440,14,09-01 08:52:00,09-01 08:52:00,126.56601,43.8707,09-01 17:28:00,09-01 17:28:00,126.53199,43.88203,901,3.003787260559212,516.0,5,1,High,0.83
2528016,31,Jilin,1558,126.56329,43.88114,35440,14,10-06 08:22:00,10-06 08:22:00,126.56633,43.87062,10-06 16:48:00,10-06 16:48:00,126.56616,43.87082,1006,0.026082135115258906,506.0,5,2,High,0.96
3531736,31,Jilin,2398,126.56358,43.88168,35440,14,10-02 08:52:00,10-02 08:52:00,126.56618,43.87084,10-02 10:42:00,10-02 10:42:00,126.56303,43.88645,1002,1.7540184531100238,110.0,3,1,Medium,0.7
2081945,31,Jilin,435,126.56443,43.86332,35478,1,08-08 08:19:00,08-08 08:19:00,126.566,43.87064,08-08 15:06:00,08-08 15:06:00,126.56382,43.86347,808,0.8161968756643903,407.0,1,1,Low,0.71
2269549,31,Jilin,435,126.56415,43.86201,35478,1,07-17 08:02:00,07-17 08:02:00,126.56611,43.87064,07-17 09:46:00,07-17 09:46:00,126.56414,43.86194,717,0.980202175674871,104.0,4,0,Medium,0.95
3484231,31,Jilin,435,126.56417,43.86213,35478,1,08-28 09:41:00,08-28 09:41:00,126.56606,43.87075,08-28 13:50:00,08-28 13:50:00,126.56411,43.86192,828,0.994218005019728,249.0,5,0,Medium,0.97
4463758,31,Jilin,435,126.56529,43.86227,35478,1,09-09 08:09:00,09-09 08:09:00,126.56609,43.87074,09-09 12:49:00,09-09 12:49:00,126.56524,43.86193,909,0.9819943838625864,280.0,5,2,High,0.96
3478047,31,Jilin,435,126.56522,43.86262,35478,1,09-21 09:03:00,09-21 09:03:00,126.56609,43.87073,09-21 13:31:00,09-21 13:31:00,126.56182,43.86246,921,0.9812278637522173,268.0,1,1,Low,0.71
3801980,31,Jilin,435,126.56513,43.86325,35478,1,09-15 08:14:00,09-15 08:14:00,126.56602,43.87089,09-15 12:11:00,09-15 12:11:00,126.56621,43.87068,915,0.02787896385172373,237.0,2,2,Medium,0.94
3266734,31,Jilin,435,126.5612,43.86214,35478,1,09-24 08:10:00,09-24 08:10:00,126.56612,43.87082,09-24 14:13:00,09-24 14:13:00,126.55911,43.85775,924,1.5581926738023657,363.0,1,1,Low,0.71
1276195,31,Jilin,435,126.56525,43.86195,35478,1,06-14 07:52:00,06-14 07:52:00,126.56593,43.87115,06-14 14:19:00,06-14 14:19:00,126.56616,43.87066,614,0.05752037354465399,387.0,1,2,Medium,0.91
2238600,31,Jilin,435,126.56409,43.86217,35478,1,05-31 10:01:00,05-31 10:01:00,126.56584,43.87074,05-31 11:58:00,05-31 11:58:00,126.5644,43.8623,531,0.9455584745385003,117.0,5,1,High,0.82
1678850,31,Jilin,435,126.56135,43.86299,35478,1,05-20 07:53:00,05-20 07:53:00,126.56614,43.87086,05-20 10:29:00,05-20 10:29:00,126.56083,43.86319,520,0.9531964709665113,156.0,4,0,Medium,0.9
2701548,31,Jilin,435,126.5653,43.86269,35478,1,07-03 07:54:00,07-03 07:54:00,126.56607,43.87083,07-03 09:27:00,07-03 09:27:00,126.56524,43.86184,703,1.0018544237458897,93.0,1,2,Medium,0.96
3234932,31,Jilin,435,126.56531,43.86233,35478,1,06-07 07:52:00,06-07 07:52:00,126.56607,43.87081,06-07 10:08:00,06-07 10:08:00,126.56531,43.86183,607,1.0003874878662324,136.0,2,0,Low,0.91
3695667,31,Jilin,435,126.56425,43.86361,35478,1,06-13 08:04:00,06-13 08:04:00,126.56606,43.87067,06-13 10:44:00,06-13 10:44:00,126.56425,43.86394,613,0.7622791311532748,160.0,3,1,Medium,0.71
3208663,31,Jilin,435,126.56177,43.8627,35478,1,08-11 08:01:00,08-11 08:01:00,126.56598,43.87064,08-11 14:07:00,08-11 14:07:00,126.56071,43.86277,811,0.9717478985209759,366.0,1,2,Medium,0.91
3561901,31,Jilin,435,126.561,43.86225,35478,1,09-05 08:29:00,09-05 08:29:00,126.56614,43.87076,09-05 12:29:00,09-05 12:29:00,126.55499,43.86143,905,1.3694136960788228,240.0,1,0,Low,0.95
4513180,31,Jilin,435,126.56142,43.86294,35478,1,09-13 07:56:00,09-13 07:56:00,126.56596,43.87085,09-13 15:38:00,09-13 15:38:00,126.56188,43.86198,913,1.039118579770097,462.0,2,0,Low,0.91
1407328,31,Jilin,435,126.56244,43.86218,35478,1,09-22 07:57:00,09-22 07:57:00,126.56596,43.87077,09-22 12:33:00,09-22 12:33:00,126.55103,43.86325,922,1.4600427901998587,276.0,4,0,Medium,0.9
1216192,31,Jilin,435,126.56524,43.86228,35478,1,08-12 11:14:00,08-12 11:14:00,126.56639,43.87067,08-12 12:13:00,08-12 12:13:00,126.56451,43.86152,812,1.0285358140252587,59.0,1,1,Low,0.73
1978520,31,Jilin,435,126.56168,43.86227,35478,1,05-30 08:44:00,05-30 08:44:00,126.56609,43.87078,05-30 10:51:00,05-30 10:51:00,126.5646,43.86347,530,0.8215644906239905,127.0,1,2,Medium,0.91
1026754,31,Jilin,435,126.56518,43.86208,35478,1,07-09 08:05:00,07-09 08:05:00,126.56609,43.87062,07-09 12:24:00,07-09 12:24:00,126.56301,43.86251,709,0.9349828075896526,259.0,4,0,Medium,0.9
910213,31,Jilin,435,126.56217,43.86238,35478,1,07-24 07:54:00,07-24 07:54:00,126.56611,43.87075,07-24 12:35:00,07-24 12:35:00,126.56243,43.86251,724,0.9625692906912913,281.0,2,1,Medium,0.86
1077757,31,Jilin,435,126.56539,43.8626,35478,1,06-25 12:41:00,06-25 12:41:00,126.56619,43.87072,06-25 14:56:00,06-25 14:56:00,126.56555,43.86295,625,0.8655066151333456,135.0,1,1,Low,0.71
1268569,31,Jilin,435,126.56249,43.86222,35478,1,09-27 08:12:00,09-27 08:12:00,126.56612,43.87089,09-27 16:05:00,09-27 16:05:00,126.53187,43.88207,927,3.0136091296726923,473.0,4,1,Medium,0.75
2838437,31,Jilin,435,126.56159,43.86226,35478,1,05-29 08:11:00,05-29 08:11:00,126.56606,43.87086,05-29 09:58:00,05-29 09:58:00,126.56459,43.86349,529,0.8279361219979655,107.0,1,2,Medium,0.97
859065,31,Jilin,435,126.56169,43.8622,35478,1,05-16 09:11:00,05-16 09:11:00,126.56606,43.87124,05-16 10:40:00,05-16 10:40:00,126.56463,43.86201,516,1.0327117084615358,89.0,3,1,Medium,0.86
1128278,31,Jilin,435,126.56493,43.86206,35478,1,10-02 08:09:00,10-02 08:09:00,126.56617,43.87075,10-02 14:14:00,10-02 14:14:00,126.56348,43.8614,1002,1.0618022132521354,365.0,5,1,High,0.83
3076696,31,Jilin,435,126.56456,43.86433,35478,1,07-23 07:50:00,07-23 07:50:00,126.5661,43.87077,07-23 11:27:00,07-23 11:27:00,126.565,43.86408,723,0.7491024201137143,217.0,3,2,High,0.86
442509,31,Jilin,435,126.56511,43.86314,35478,1,08-18 08:04:00,08-18 08:04:00,126.56611,43.87093,08-18 14:02:00,08-18 14:02:00,126.56549,43.86304,818,0.8787347449491125,358.0,1,2,Medium,0.91
4326294,31,Jilin,435,126.56531,43.86198,35478,1,08-21 07:49:00,08-21 07:49:00,126.56593,43.87077,08-21 12:11:00,08-21 12:11:00,126.56523,43.86325,821,0.8380667047574333,262.0,2,1,Medium,0.86
2549754,31,Jilin,435,126.56432,43.86359,35478,1,09-03 07:58:00,09-03 07:58:00,126.56591,43.87086,09-03 13:58:00,09-03 13:58:00,126.56438,43.86388,903,0.7857722525078088,360.0,5,1,High,0.83
2585237,31,Jilin,435,126.56534,43.86193,35478,1,09-17 08:26:00,09-17 08:26:00,126.56649,43.87069,09-17 11:45:00,09-17 11:45:00,126.56545,43.86204,917,0.96544283213547,199.0,3,0,Low,0.83
4393067,31,Jilin,435,126.56497,43.86213,35478,1,09-23 07:54:00,09-23 07:54:00,126.56617,43.87085,09-23 11:51:00,09-23 11:51:00,126.56488,43.86184,923,1.0071895484625053,237.0,4,2,High,0.93
2370404,31,Jilin,435,126.56208,43.86222,35478,1,07-27 08:26:00,07-27 08:26:00,126.56598,43.8708,07-27 14:59:00,07-27 14:59:00,126.56318,43.85932,727,1.2961039079373593,393.0,2,2,Medium,0.94
3708924,31,Jilin,435,126.56133,43.86306,35478,1,06-12 08:36:00,06-12 08:36:00,126.56587,43.87093,06-12 11:04:00,06-12 11:04:00,126.56299,43.86177,612,1.0443854043788225,148.0,3,0,Low,0.83
189982,31,Jilin,435,126.56538,43.86272,35478,1,07-26 07:56:00,07-26 07:56:00,126.56599,43.87075,07-26 10:23:00,07-26 10:23:00,126.56449,43.85941,726,1.2666715614801873,147.0,4,1,Medium,0.76
